FRS	alpha	Ukraine 	FRS is cloud-based management accounting software that manages your finances and automates business workflows.	https://web-summit-avenger.imgix.net/production/logos/original/f0ff0f14fae989cea9570404e86eca8b45de6e20.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Fulgur IT, Lda	alpha	Portugal 	We empower Resorts, Hotels, Farms and Municipalities with efficient water management solutions saving costs and the environment.	https://web-summit-avenger.imgix.net/production/logos/original/b528b0279a914b186f9dc9f2d5a322a25587ab68.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	hardware,iot
FULLBOX	alpha	Mongolia 	Simplified psychological help for mental and behavioral health	https://web-summit-avenger.imgix.net/production/logos/original/64b700a930f603c5f374c008559c12bed946c055.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
Fundsfy	alpha	Spain 	We bring together banking services plus an investors marketplace to manage your money and make it grow all from one place.	https://web-summit-avenger.imgix.net/production/logos/original/08aa3e35bbc49afeec288d8b51e741bf5c917b04.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
FundWiser	alpha	United Kingdom 	FundWiser is an online Alternative Investments platform, where everyone is able to invest as little as â¬1000 in alternative assetâ¦	https://web-summit-avenger.imgix.net/production/logos/original/b9e24b6e4366e3b7adaa7df1de1e80b655581251.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Futurealiti	alpha	United States 	Creating immersive experiences for businesses	https://web-summit-avenger.imgix.net/production/logos/original/a064b77931139691ed9372cec47d2c0c5dc9cab1.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	gaming,vr,ar
Gama Academy	alpha	Brazil 	Digital Skills Micro-College for Fast Learners	https://web-summit-avenger.imgix.net/production/logos/original/eeea1fd426c3f3d74d54258232c62aa109086ae1.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	education
Gamindo	alpha	Italy 	Gamindo is the first mobile platform where you can convert time spent by playing video games into charity donations	https://web-summit-avenger.imgix.net/production/logos/original/43462f97a04508d445bc6afa3b8e79e42d38f028.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	gaming,vr,ar
GamingBuddy	alpha	Denmark 	A social network that integrates APIs from each online game, that ensures that teams and individual gamers can easily connectâ¦	https://web-summit-avenger.imgix.net/production/logos/original/1deb98826875167e9e1b5ca50311cb1297701a21.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	social media,networking
GAPPER	alpha	Netherlands 	GAPPER is an anonymous multiplatform sharing solution for ad hoc document sharing to and from any smart device.	https://web-summit-avenger.imgix.net/production/logos/original/6661ff29b28b86b969ffd0aa060a0841096b4ac1.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
GastroCV	alpha	Czech Republic 	Create great resume in few minutes in Messenger for free.	https://web-summit-avenger.imgix.net/production/logos/original/1f0c468510b6a2dc31893f28fd807e68b3f19793.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	hr,recruitment
Genius Football Ltd	alpha	Ireland 	fiveaside.ie has been established to help grow the beautiful game of football to match with the fast pace of life. fiveaside.ie website and	https://web-summit-avenger.imgix.net/production/logos/original/9c69c94139b95350f577ec406b6be53cd79c8a11.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	sports,fitness,wellness
GERO OBRAS	alpha	Brazil 	I am the 1st digital engineer in the world. I was born to help you plan, monitor and control the works avoiding delays and unnecessary costs	https://web-summit-avenger.imgix.net/production/logos/original/aeb1f6e950b447867a423e268028813137512fc3.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
Get It Done Now	alpha	Nigeria 	All Services, Loans and Insurances . In one App. For the Whole of Africa	https://web-summit-avenger.imgix.net/production/logos/original/7ad77b78dfde064f5d2691d46a7b13863237a49b.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	lifestyle,fashion
GetBoarded	alpha	Portugal 	Implementing analytic solutions for talent development with organizations; both academic and business.	https://web-summit-avenger.imgix.net/production/logos/original/faf62af9802a1b023fb1f4c05c449bd75750386b.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	education
getML	alpha	Germany 	getML enhances AutoML by adding automated feature engineering. Application to programmatic media buying lowered our customers CPAâ¦	https://web-summit-avenger.imgix.net/production/logos/original/2940da7fb47804b4f26a6b370677883abeca86c0.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ai,machine learning
GFG	alpha	Ukraine 	Luxury furniture marketplace with 3D content, AR & AI, allowing retailers to create orders for clients in minutes instead of days	https://web-summit-avenger.imgix.net/production/logos/original/f0b55e73b2fc68ef4e06fb0ad269c7859e2d291c.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ecommerce,retail
Ghost House Technology	alpha	United States 	irisâ¢ an intelligent point of sale	https://web-summit-avenger.imgix.net/production/logos/original/87b48a541491d08df90040e2faf27fc91617cba8.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ai,machine learning
Giftomatic	alpha	Netherlands 	Delivers an unparalleled experience for any Gift card. Resulting in higher customer satisfaction and more sales for retailers. (B2C + B2B)	https://web-summit-avenger.imgix.net/production/logos/original/eaa9d4463fc9c0b5766e50950cc1e1cab8a5fa93.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ecommerce,retail
Gifts to the Future	alpha	Romania 	Schedule Gifts and Letters to be delivered at a future date.	https://web-summit-avenger.imgix.net/production/logos/original/51ecc6b9be30ab1b70bcdef46bf39956c5eae75d.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ecommerce,retail
GigGoMe	alpha	Netherlands 	Festival Experience Simplified! Tickets, Travel & Accommodation, the first platform to create and book your ideal festival holidayâ¦	https://web-summit-avenger.imgix.net/production/logos/original/5d5ae37849ef3c73621fdc42fad1f62284df4eb0.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	travel,hospitality
Gipsybot	alpha	United States 	Achieve More with Less Stress : The Goal-Driven â Distraction-Blocking â To Do List.	https://web-summit-avenger.imgix.net/production/logos/original/9d6784b4204c73512bbfeb931c1dd39d3cf07161.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ai,machine learning
Givebox	alpha	United States 	A Payment Facilitator platform designed for nonprofits; Givebox is diversifying philanthropy with digital banking and freeâ¦	https://web-summit-avenger.imgix.net/production/logos/original/9f3c9430efb96676046c2c3d7e6214a1e2047bba.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Glagol.ai	alpha	Russian Federation 	SaaS platform that lets you design AI based voice assistants and robotic call-centers with high level of humanlike conversationâ¦	https://web-summit-avenger.imgix.net/production/logos/original/09279c1da30a4aaa08592618a912915fd3f1f96b.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ai,machine learning
Glammly	alpha	United States 	Glammly is a membership to the best salons and spas in your city	https://web-summit-avenger.imgix.net/production/logos/original/60e3c87e04833d0942895b96e42afcf0561bbc10.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	lifestyle,fashion
Glimpse	alpha	Portugal 	Save all your memories from multiple sources in one place. Make your memories shareable, with a click. Create your timelineâ¦	https://web-summit-avenger.imgix.net/production/logos/original/15950825977cdded4917e1871b6c1d8de519817c.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	social media,networking
Global Fut PRO - Professionalizing E-Sports Through Technology & Socially Meaningful Projects	alpha	Brazil 	E-Sports digital platform that connects E-Athletes to teams, promotes online & live tournaments and fosters professionalization ofâ¦	https://web-summit-avenger.imgix.net/production/logos/original/1b9f9642eb52b033ab24ab3e04ca5f9fb2a4011d.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	gaming,vr,ar
Global Future Solutions	alpha	Latvia 	Helping banks and financial services to save their corporate image and to protect clients' money by using our Automated Fraudâ¦	https://web-summit-avenger.imgix.net/production/logos/original/fb5ab66c08e450b83301eb15d220c797a4ee2b01.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Global Marketing Solutions	alpha	Estonia 	Automated AI-powered platform "HAPPY MARKETER" that enables UNIQUE decision-making process driven by data	https://web-summit-avenger.imgix.net/production/logos/original/d7d26de80858457cdb949776277591b5539e2f80.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
Global Plenitude	alpha	Sweden 	The global online job market for refugees. Creating opportunities as a part of a durable solution for the refugee crisis.	https://web-summit-avenger.imgix.net/production/logos/original/ef8d546295e6f023a9a411e40205435f6e3b6cab.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	philanthropy,social good
Go Jauntly	alpha	United Kingdom 	An award-winning walking and wayfinding app to help you discover walks, create your own and share outdoor adventures with friends.	https://web-summit-avenger.imgix.net/production/logos/original/b7e98a6a519d855e8bf44990fd67d15d98d857b5.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	sports,fitness,wellness
Go4Spin	alpha	France 	Go4spin helps travelers enjoy exciting car rental experiences at affordable prices by connecting them with regular car owners whoâ¦	https://web-summit-avenger.imgix.net/production/logos/original/c31293446e6e0adb74a64122e12c018e7dc29485.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	travel,hospitality
Gocoming	alpha	Brazil 	App for travelers to locate their transfer, with built-in chat-with-driver and route tracking. Accessibility, info, safety and connectivity.	https://web-summit-avenger.imgix.net/production/logos/original/b10dca6c43cb8acafdee9c8d85189813158a54ab.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	travel,hospitality
GoContract	alpha	Germany 	We enable companies to create, collaborate, manage and sign contracts on one platform. With their customers - or other companiesâ¦	https://web-summit-avenger.imgix.net/production/logos/original/8b4b36cafa96829c6b98487d88b0f86b2f30030a.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
Golddmine	alpha	Netherlands 	Golddmine is an all-in-one online platform for creative freelancers to showcase their work, connect, get booked and get paid by clients.	https://web-summit-avenger.imgix.net/production/logos/original/416d184ccac26e975cbc0de86fee874f4e371b95.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
goldi	alpha	United States 	Bringing jobs and candidates to life through video. Headhunt with video job posts, screen with video cover letters.	https://web-summit-avenger.imgix.net/production/logos/original/d5329da09415e74c8ed837154c6f9636d9539e73.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	hr,recruitment
Golifo	alpha	France 	A social ticketing platform to connect people with common interests before events and to unlock offers reserved for groups.	https://web-summit-avenger.imgix.net/production/logos/original/0818e38ddde6baf5647d5e249ef93dcfb0b40e32.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	social media,networking
Goobox	alpha	Austria 	Decentralized cloud storage powered by blockchain technology.	https://web-summit-avenger.imgix.net/production/logos/original/9692810c4cfb7a8ca62fef7055dcd144e2b8f7ba.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
goodbag	alpha	Austria 	goodbag is a smart shopping bag that lets users plant trees, collect plastic waste or receive discounts every time they re-use their bag.	https://web-summit-avenger.imgix.net/production/logos/original/b1f3b081c7b6ce0e8ef3d4a548b54cb8b2afae7f.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ecommerce,retail
GoodiePack.com	alpha	Denmark 	The GoodiePack-software unlocks the potential of your existing guests - by pushing real time content as upselling on their mobile phones.	https://web-summit-avenger.imgix.net/production/logos/original/e94e671ea5767e23e6a7c73ad43e1c15e45c5281.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	advertising,content,marketing
GoodPromo	alpha	Ukraine 	Sales Funnels Builder For Entrepreneurs. Create Beautiful Sales Funnels On Your Website Without Any Code	https://web-summit-avenger.imgix.net/production/logos/original/95c59ee35fb31492516e8bb6cc407f05bb5771f3.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	advertising,content,marketing
Goodsomnia AB	alpha	Sweden 	Goodsomnia - The non invasive stop-snoring solution that cure snoring and not has to be worn at night.	https://web-summit-avenger.imgix.net/production/logos/original/5780be5c3b1aae17830ed91104af46ec26b74746.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	medtech,pharma
Goodsted	alpha	United Kingdom 	Take action on your social purpose. Engage your stakeholders to support non-profits and start-ups. Report on engagement andâ¦	https://web-summit-avenger.imgix.net/production/logos/original/282965a279f6667977b49a9b98f93e4c1671c9cc.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	philanthropy,social good
Goprojects	alpha	Spain 	Goprojects is an Arquitecture & Property Development company	https://web-summit-avenger.imgix.net/production/logos/original/adcf7533d095c6ca29f1c80cb4feb822700361b8.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	venture capital,private equity
gotmy	alpha	United States 	gotmy helps online creators, influencers, professionals and skilled people monetize private and group video meetings with followers andâ¦	https://web-summit-avenger.imgix.net/production/logos/original/0dec4de7db75c0932536addd3cbc3d086f113a65.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	entertainment,media
Gozo Travel	alpha	Estonia 	Universal Blockchain and Loyalty eWallet connects Loyalty Points Clearinghouse and Travel Savings Club. TRACK |SEND |RECEIVEâ¦	https://web-summit-avenger.imgix.net/production/logos/original/7b68baa939c0b38f9e083cd72c81ec54ac18f3cf.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	travel,hospitality
Gradus Research	alpha	Ukraine 	Quick polls platform. Research becoming adaptive, quick and easy.	https://web-summit-avenger.imgix.net/production/logos/original/c62ba9083324d310b9741347dc88d226f3ef0b37.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	big data,analytics
Graph	alpha	Ukraine 	Is a long-awaited evolution of business card. Create your own unique style. Attach to all business card everything that matters.	https://web-summit-avenger.imgix.net/production/logos/original/7d2c02e624a226b33b4ad3e90a151e6f387e3add.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	social media,networking
Greener Screen fz llc	alpha	United Arab Emirates 	A social enterprise is aiming to transform the media industry in the MENA region in becoming a Net Zero Emissions industry.	https://web-summit-avenger.imgix.net/production/logos/original/4fa61b75153c3265f0f538f08e9d443ea394ed54.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	entertainment,media
Greenshare srl	alpha	Italy 	Share your trip! We are working to improve the livability of our cities, reduce traffic and pollution developing and managingâ¦	https://web-summit-avenger.imgix.net/production/logos/original/51fd54d07bcd4d451e81650974278e7b74a4ed87.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
Gridnex	alpha	Tunisia 	An innovative cloud gaming platform created to provide a simple gaming experience for all.	https://web-summit-avenger.imgix.net/production/logos/original/95332782b74b8329d1b7d514936b98c7345c3b54.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	gaming,vr,ar
GROWITHIS : VIABI	alpha	United States 	VIABI : the AI virtual assistant with voice commands for data vizualisation, predictions and advice	https://web-summit-avenger.imgix.net/production/logos/original/8da06dea5d0c17736f8d83a4f1334fd1b0abb30c.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ai,machine learning
Grownate AG	alpha	Switzerland 	Grownate is a platform that allows users to forward 1% of the money from every purchase to causes making our world a better place.	https://web-summit-avenger.imgix.net/production/logos/original/cd8c24ff043072c11b30798257949c94afafbbaf.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Growth Agents	alpha	Italy 	Data-Driven Product Development	https://web-summit-avenger.imgix.net/production/logos/original/f38077fa33ef2eb16f91c963d7659c40c8680c72.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
GrowthHub	alpha	Netherlands 	GrowthHub is growth hacking software that helps companies to unlock their growth potential.	https://web-summit-avenger.imgix.net/production/logos/original/d93cf7e9c78bbba0ea48d2f5b5537999b9527917.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	advertising,content,marketing
Gruupup	alpha	South Africa 	Gruupup dynamically connects professional emergency and security responders and subscribers to one another all over the world.â¦	https://web-summit-avenger.imgix.net/production/logos/original/ffb4bb330dc354ecf38e6bcc307bdb4abcef7736.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	security
Gsquad	alpha	Canada 	Gsquad is reshaping how software gets built by providing tech teams on-demand through its intelligent platform ofâ¦	https://web-summit-avenger.imgix.net/production/logos/original/b8b4811d92b594bb46392ad3bdb8c86fea4c0b60.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
gStudio	alpha	Portugal 	World-class Software Platform for busy developers. Build production-ready applications 10x faster. #fightcomplexity	https://web-summit-avenger.imgix.net/production/logos/original/f72748b0f7e0a421b2dd857e4b7c507872f344b2.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
gtraininG LMS+	alpha	Portugal 	Combines a powerful training management system for both HR (L&D) and employees, with personalized dashboards and analytics.	https://web-summit-avenger.imgix.net/production/logos/original/9a16c96fd7b0dd018695a7ceeccb78466aabde85.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	hr,recruitment
Guilt Insitute	alpha	Czech Republic 	PSYCHOPATH BUSTERS	https://web-summit-avenger.imgix.net/production/logos/original/c5e0e727f0f1fd8c53c6fb66e27bb15aaa2fc738.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ai,machine learning
Gurucan	alpha	Russian Federation 	Platform to create mobile online courses. ____________10Ñ cheaper 5x faster.	https://web-summit-avenger.imgix.net/production/logos/original/2f7e0251c36d5fc1dc21a27fc80132f2eac93cff.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	education
HackenProof	alpha	Estonia 	Uncover security vulnerabilities in advance by leveraging a trusted community of white hat hackers via cutting-edgeâ¦	https://web-summit-avenger.imgix.net/production/logos/original/2370e1c92fae02cf23439e8a551874b086272db9.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	security
Hakuna Cloud	alpha	Italy 	Docker run in the cloud - and save 80% on your monthly cloud bill!	https://web-summit-avenger.imgix.net/production/logos/original/d8bd8d07d0d66d95ce02e9583e880027289b6f4c.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
Hakuna Group	alpha	Netherlands 	Hakuna is a Tech, Trade, and Telecom company focussed on the African market. Our motto: For Africans, By Africans!	https://web-summit-avenger.imgix.net/production/logos/original/de4e56a1c3c4e4f4c543e6fee0c60741c607d80d.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	telecommunications,utilities
hallway.pro	alpha	Ukraine 	hallway is easy way to find your pro: designer/architect for a project of any complexity.	https://web-summit-avenger.imgix.net/production/logos/original/a4a65c49e8ff8776250fd55b6b568251c5d80148.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	social media,networking
Handout	alpha	Canada 	An app where users can claim or donate items for free or at a max cost of $10, with the option of donating proceeds to partnered charities	https://web-summit-avenger.imgix.net/production/logos/original/f7c868ab3a6b64bfd8dc8257171006a693e5c1bd.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	philanthropy,social good
HankookNFC	alpha	Korea (Republic of) 	SnappyWire is the fastest and simplest sales platform that enables your social network sales anytime, anywhere with its unique mPOS features	https://web-summit-avenger.imgix.net/production/logos/original/5a121f3edbd04aebd20f355f2311800b673b4a19.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Hashing Systems	alpha	United States 	Decentralized studio building smart contract solutions	https://web-summit-avenger.imgix.net/production/logos/original/d6e78f4b4950b71f5ca4605913178478dfaf8acb.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
Haslle	alpha	Luxembourg 	Haslle manages company expenses and uses payment data to provide blockchain tokens that can be exchanged for betterâ¦	https://web-summit-avenger.imgix.net/production/logos/original/05af0c006b9d07af2636e6df38ce11d127800f8b.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
HASO	alpha	Turkey 	"Shop Now Pay Later" payment system for e-commerce	https://web-summit-avenger.imgix.net/production/logos/original/4ed5b008295e109fff7afb8616b25eeb9572a9a7.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Hauxz	alpha	Brazil 	The best Real Estate buying experience in market. AI applied to search, register, pay and decor your place in just one place. Enjoy life!	https://web-summit-avenger.imgix.net/production/logos/original/a69f6893f453dd91ec47c635c9a4f2bde1639f7b.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	ecommerce,retail
Hayatech	alpha	Bahrain 	Hayatech is a B2B, connected SAAS platform that incentivizes healthy behavioral change through leveraging gamification,â¦	https://web-summit-avenger.imgix.net/production/logos/original/b125565478d2eabd0e242f4be24e5f7310b1df06.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	sports,fitness,wellness
HCCM Consulting	alpha	Portugal 	We developed a practical solution for compliance and support with the General Data Protection Regulation (GDPR Console).	https://web-summit-avenger.imgix.net/production/logos/original/5308cde9e8fca86c0b053236df7ac4768d44bc35.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
HEADLINE	alpha	France 	Information impacts your life. HEADLINE is a multimedia platform connecting content producers and audience for in-depth journalism.	https://web-summit-avenger.imgix.net/production/logos/original/53debfb58725d0d9f02c9ee776550b5b644f426e.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	entertainment,media
Headway	alpha	Poland 	Easiest way to keep customers in the loop about your product	https://web-summit-avenger.imgix.net/production/logos/original/c0430418bdce1a9390fe8b4f0052024a8d7d245c.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	advertising,content,marketing
Health24	alpha	Ukraine 	Health24 is cloud-based medical software: Hospital Information System, Booking Doctor's Appointment Portal and Patient's Personalâ¦	https://web-summit-avenger.imgix.net/production/logos/original/161c37fa01d766cf100b35572b680033f70fbf18.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	medtech,pharma
Healthcard	alpha	Estonia 	Convenient way to carry health on your pocket	https://web-summit-avenger.imgix.net/production/logos/original/b0bb526518975e64e2e489dd5a92862f1ea879f0.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	medtech,pharma
Healthy Virtuoso	alpha	Italy 	We reward people to live a healthier lifestyle, helping insurers and employers to engage and better know their customers or employees.	https://web-summit-avenger.imgix.net/production/logos/original/9dda63036a2eb70802406f90f186b68f776fb49b.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	sports,fitness,wellness
HearAngel	alpha	United Kingdom 	Safeguards the hearing of headphone users. Enables headphone and handset companies to meet EN62368-1:2018 andâ¦	https://web-summit-avenger.imgix.net/production/logos/original/361ad78b16c3ceb2070339820c9ca533342264a3.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	sports,fitness,wellness
Heart.Zone LLC (Skolkovo)	alpha	Russian Federation 	Continuous ECG/EKG monitoring technology for earphones	https://web-summit-avenger.imgix.net/production/logos/original/6bb1247aa32b0a2baf87b2ae04ec961e6d45daa7.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	sports,fitness,wellness
HeartKinetics	alpha	Belgium 	Instant cardiac strength and hemodynamic anytime anywhere to revolutionize remote patient monitoring	https://web-summit-avenger.imgix.net/production/logos/original/5a9a25199d440addfb0dd23e8e512abde7b44e7f.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	medtech,pharma
Helfio Sp zo.o.	alpha	Poland 	Helfio is an innovative e-health company working on all new solutions in the area of diagnosis that next connects its users withâ¦	https://web-summit-avenger.imgix.net/production/logos/original/03ebd862d4d64f670760bd6d77119a2414363daf.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	medtech,pharma
Heliocor	alpha	United Kingdom 	We create compliance software to help clients build better financial institutions, creating a safer society.	https://web-summit-avenger.imgix.net/production/logos/original/e52f704bd7c779076330c8d02f77073d6d5b6449.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	fintech
Help on Point	alpha	Portugal 	Increase your sales with a simple touch!	https://web-summit-avenger.imgix.net/production/logos/original/5fc97f2739455613e7abb3a7f950a102889770f9.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	enterprise software solutions
hemfh	alpha	Indonesia 	Erhaben Autovolante	https://web-summit-avenger.imgix.net/production/logos/original/d879f6726332303022e4e084c7573a1ececd3dcb.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	hardware,iot
HexaTech	alpha	Palestine, State of 	A web/mobile platform that analyzes peopleâs health conditions to provide them with appropriate nutrition plans that suits their bodyâ¦	https://web-summit-avenger.imgix.net/production/logos/original/15d087eb4e33b66b4abe5076f0a020bb8294d8f6.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	medtech,pharma
HEXOMETER	alpha	Armenia 	Hexometer is a Data Analysis Driven Platform that Helps Turn Your Website from a Liability to an Asset.	https://web-summit-avenger.imgix.net/production/logos/original/dc82edfb0482a25a9337cd4e83d645178a763474.png?ixlib=rb-3.2.1&auto=format&fit=fill&fill=solid&fill-color=white&w=300&h=300	big data,analytics
